,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle,Weather/Time
271,0:54:45.457096,146.22624492645264,25.316455841064453,17.95332145690918,False,0.11443771338912463,261° SW,"( -0.1,  0.0,  9.8)","(  0.0,  0.0,  0.0)","( 187.6, -17.4)","( 0.000155,  0.001677)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
272,0:54:46.107096,146.73257613182068,24.44987678527832,19.920320510864258,False,0.07674204247222635,261° SW,"( -0.0,  0.0,  9.8)","(  0.0,  0.0,  0.0)","( 187.6, -17.4)","( 0.000155,  0.001677)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
273,0:54:46.757096,147.2521276473999,26.595745086669922,19.230770111083984,False,0.05293299463516889,261° SW,"( -0.1,  0.0,  9.8)","(  0.0,  0.0,  0.0)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
274,0:54:47.407096,147.75750970840454,25.188915252685547,21.32196044921875,False,0.006110511300468881,261° SW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0, -0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
275,0:54:48.057096,148.27463912963867,25.44529151916504,18.01801872253418,False,0.034998416197876595,261° SW,"( -0.0,  0.0,  9.8)","(  0.0,  0.0,  0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
276,0:54:48.657096,148.78725171089172,24.213075637817383,19.960081100463867,False,0.023442651644741935,261° SW,"(  0.1, -0.0,  9.8)","( -0.0, -0.0, -0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
277,0:54:49.407096,149.32979607582092,26.595745086669922,17.51313591003418,False,0.03468138459011615,261° SW,"(  0.1, -0.0,  9.8)","( -0.0, -0.0, -0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
278,0:54:50.257096,149.89289689064026,31.74603271484375,24.096385955810547,False,0.007290514447998956,261° SW,"( -0.0,  0.0,  9.8)","(  0.0,  0.0,  0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
279,0:54:50.907096,150.41796231269836,24.570024490356445,18.975332260131836,False,0.036390057042156955,261° SW,"( -0.0,  0.0,  9.8)","(  0.0,  0.0,  0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
280,0:54:51.507096,150.9218180179596,23.809524536132812,20.0,False,0.007544791641688756,261° SW,"( -0.1,  0.0,  9.8)","(  0.0,  0.0,  0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
281,0:54:52.307096,151.43471574783325,26.24671745300293,18.348623275756836,False,0.02898525575225786,261° SW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0, -0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
282,0:54:53.257096,151.99765253067017,35.46099090576172,25.706941604614258,False,0.011205371930281434,261° SW,"( -0.0,  0.0,  9.8)","(  0.0,  0.0,  0.1)","( 187.6, -17.4)","( 0.000155,  0.001676)",0 m,0%,0%,1,-0.05944935232400894,Nissan Patrol 2021,Clear Noon
